component 1,component 2,class
1.8505368,15.779706,STAR
0.4458455,14.499825,GALAXY
-6.1314106,2.7525427,GALAXY
-2.259358,9.270028,GALAXY
11.576807,8.061232,GALAXY
1.3201509,-3.1686542,GALAXY
3.649213,7.6795387,GALAXY
-0.34565985,7.9935,GALAXY
1.5982704,5.279734,GALAXY
11.916129,13.743702,STAR
9.500603,5.0898705,QSO
5.617231,2.7278426,GALAXY
-0.840752,15.061688,GALAXY
3.592856,9.618232,GALAXY
2.3660278,4.0091457,GALAXY
-1.563884,3.851383,GALAXY
8.784942,-1.8111019,GALAXY
8.714896,5.381573,QSO
-2.9255722,2.8619044,GALAXY
2.1673203,4.387392,GALAXY
11.521241,8.981764,STAR
3.60355,0.9480081,GALAXY
15.586117,0.45233884,GALAXY
9.916173,3.718304,QSO
5.4697766,-3.3234365,GALAXY
12.130102,4.9777555,GALAXY
10.250661,8.4246435,GALAXY
5.7228417,2.7255883,GALAXY
13.433858,-1.7933521,QSO
9.644872,3.1529396,QSO
12.922653,-0.24211268,STAR
0.13748801,1.3353317,GALAXY
3.6013634,4.757683,QSO
-0.011230692,8.026077,GALAXY
9.599656,6.337206,GALAXY
3.4930441,13.7087345,GALAXY
-5.509709,1.5955657,GALAXY
13.877188,2.0046787,GALAXY
13.107589,-0.3521787,STAR
-3.219838,9.773221,STAR
-2.7714248,5.4221168,GALAXY
-7.0955915,5.4280567,GALAXY
1.2797754,13.701294,STAR
-4.2623477,4.56188,GALAXY
3.589347,13.707453,GALAXY
0.8538203,11.057251,STAR
-0.5453366,5.921852,QSO
13.904179,2.5129635,GALAXY
13.7368765,10.9269495,QSO
4.4287586,6.4046965,GALAXY
13.191599,-1.3692867,QSO
1.996711,-1.8509899,QSO
0.26037857,15.290116,GALAXY
-6.2371254,2.691522,GALAXY
5.801831,-2.4690177,GALAXY
-5.938486,4.639935,GALAXY
-1.575,-1.3813038,GALAXY
12.374854,1.4569622,GALAXY
10.989226,0.68765485,STAR
-0.40562597,13.381545,GALAXY
13.727293,10.085869,STAR
9.922276,6.6990066,GALAXY
1.8676864,13.994692,STAR
12.887097,1.2925366,QSO
9.974596,13.042804,QSO
10.6919155,15.694301,STAR
11.1989565,13.2038765,GALAXY
13.369221,3.135755,QSO
-5.9096446,3.1356738,GALAXY
0.6476799,-3.299276,GALAXY
7.9474635,7.3669267,QSO
4.605967,-2.935992,STAR
-1.6966434,5.772913,GALAXY
9.565866,14.629,STAR
-1.1709954,12.596913,GALAXY
13.874257,2.3300326,GALAXY
-6.008052,2.1698353,GALAXY
14.514574,1.8336402,GALAXY
2.8991416,12.847484,STAR
-2.1382625,1.1483533,GALAXY
6.7360587,4.4900064,QSO
11.727761,9.329348,QSO
11.784069,8.390171,GALAXY
9.74051,13.229509,QSO
-1.6939895,-3.342401,STAR
3.2578979,14.940409,GALAXY
4.7263565,-0.1102215,GALAXY
-4.3207693,4.345676,GALAXY
1.679115,13.991406,GALAXY
11.562592,5.274793,GALAXY
-0.48415765,10.251277,GALAXY
-3.6038291,-2.2159865,GALAXY
4.5221777,2.0608938,GALAXY
9.313337,2.9393988,GALAXY
0.013682942,-0.25272575,STAR
4.476763,5.374803,GALAXY
-3.3005452,1.3392723,GALAXY
3.7968667,3.202726,STAR
-1.5584259,5.1581607,GALAXY
13.559047,3.7793047,QSO
0.38335043,7.2665906,GALAXY
13.560186,0.7754411,QSO
8.206704,4.6573772,GALAXY
6.110861,-5.861467,GALAXY
10.656657,4.769851,QSO
1.0188631,-3.8159306,QSO
10.5464945,2.6182227,STAR
12.971402,3.5018928,GALAXY
6.857488,2.1737175,STAR
11.40786,9.058093,QSO
9.5400505,-6.163641,GALAXY
0.6588184,2.977521,STAR
10.303831,3.4228566,QSO
-7.8211493,4.8572674,STAR
-3.583431,2.733518,GALAXY
8.054237,-5.286482,GALAXY
9.313648,8.859625,STAR
7.9147587,-0.7350876,GALAXY
13.881291,11.203252,STAR
-0.43867522,-1.0792258,GALAXY
12.0767355,3.808052,QSO
4.626065,-0.58178216,GALAXY
3.3453789,13.979054,GALAXY
-4.5387774,4.2655077,STAR
4.1380925,0.49587777,GALAXY
4.2066307,9.818317,STAR
13.731993,4.0019155,GALAXY
10.48721,6.211356,QSO
1.0950682,9.925936,GALAXY
4.9370704,6.1940184,GALAXY
0.6736574,2.504233,GALAXY
4.135024,6.31021,GALAXY
6.2125683,3.9289625,GALAXY
6.792376,-3.2876596,GALAXY
10.667333,-0.5863311,GALAXY
8.476264,6.401564,QSO
-0.76435393,-1.252576,STAR
11.077249,5.389956,GALAXY
-1.3547217,14.438119,GALAXY
8.554458,1.8703164,STAR
-2.128674,2.201663,GALAXY
3.8238025,14.007533,GALAXY
-1.6186914,6.205495,GALAXY
2.87465,10.170749,GALAXY
8.283514,7.362772,QSO
10.616971,4.463126,QSO
1.5822109,0.060077507,GALAXY
-6.7117805,5.7150226,GALAXY
9.2888565,6.8393497,QSO
-2.9070323,2.2532911,STAR
2.728614,9.979981,GALAXY
3.7652106,2.7401536,GALAXY
7.814045,1.6165981,GALAXY
-0.52443016,13.288645,GALAXY
1.4113042,13.754729,STAR
5.8205886,0.005243113,GALAXY
7.5538554,7.388068,QSO
-0.3847254,13.973118,GALAXY
2.0784245,9.649288,STAR
-1.5967395,1.9848439,GALAXY
-1.3089954,2.500484,GALAXY
4.496186,2.1499095,GALAXY
0.22944133,6.988867,GALAXY
-0.96720415,3.2412338,GALAXY
1.7639999,1.3525583,GALAXY
0.023646811,10.6723385,GALAXY
9.821609,9.063813,QSO
9.037665,4.9680095,QSO
10.352715,4.138124,QSO
1.1232762,-5.0287304,QSO
0.7108563,7.310558,GALAXY
13.137039,9.09086,QSO
1.1815673,8.467166,STAR
8.965246,3.8702698,QSO
12.843183,-0.9360261,STAR
0.258183,-4.7507873,GALAXY
-0.35042727,12.2942295,GALAXY
3.6272998,0.64913523,GALAXY
8.3694105,-1.124867,GALAXY
-5.7035465,1.8052518,GALAXY
1.2375294,4.387076,GALAXY
1.0194542,-1.247401,GALAXY
-2.669229,11.853589,GALAXY
7.6598406,7.904287,QSO
-2.972009,3.947346,GALAXY
-0.14707631,15.41477,GALAXY
-0.959691,3.1109557,STAR
9.320661,5.3066945,QSO
6.6777472,-5.997381,GALAXY
10.612637,6.0852604,GALAXY
2.0213187,14.153695,GALAXY
13.191638,2.300217,GALAXY
0.7308564,12.154958,GALAXY
3.5554783,8.80097,GALAXY
-1.4443246,13.258226,GALAXY
5.0092635,1.0691485,GALAXY
-0.59651786,12.223595,GALAXY
12.83121,12.662083,STAR
2.0288703,0.6162473,QSO
12.373095,1.3521713,STAR
13.006965,-0.7434713,STAR
7.983913,15.127121,STAR
0.04998456,10.972161,GALAXY
9.94163,12.915965,QSO
-0.074353024,-2.897279,GALAXY
10.979301,4.374362,GALAXY
-1.6765236,8.033763,GALAXY
11.291328,10.851401,STAR
-3.8148198,8.74627,GALAXY
2.926656,2.5455635,GALAXY
11.237709,9.885769,GALAXY
3.1205134,7.14703,GALAXY
2.9194448,1.3920552,GALAXY
11.486252,15.211498,GALAXY
0.84754425,2.559557,GALAXY
8.546778,-3.1695802,STAR
6.4693584,-6.033432,GALAXY
1.1848289,-1.2576226,GALAXY
0.43768334,9.194475,STAR
8.832179,-4.992174,GALAXY
5.8120236,2.765738,GALAXY
9.787957,7.827246,GALAXY
8.444767,-6.422778,GALAXY
-0.61660606,8.528606,GALAXY
7.5768294,7.145858,QSO
-1.1359286,-2.7253606,STAR
11.329184,1.7997713,STAR
-0.86409265,-4.2913904,STAR
-2.4827547,3.1678758,GALAXY
9.8682,15.466058,STAR
3.3255444,-0.46818483,GALAXY
12.7472925,9.625999,QSO
4.8455534,-2.503854,STAR
10.109582,1.3223722,QSO
-0.1583726,12.780754,STAR
2.380453,9.698099,GALAXY
8.569521,-0.28958955,GALAXY
13.8915415,10.466791,QSO
12.157687,5.139516,GALAXY
-0.5449702,8.600967,STAR
10.645772,0.11818727,QSO
10.271971,3.4504442,GALAXY
9.08213,-5.7665324,GALAXY
10.378668,7.435778,GALAXY
-1.0350761,2.3045082,GALAXY
9.531557,9.529319,STAR
-7.218022,6.0664673,STAR
12.779331,-0.9382689,STAR
10.336787,9.721081,QSO
4.8183527,1.9604551,GALAXY
4.509097,5.7976623,GALAXY
-0.87439597,2.8442543,GALAXY
-3.51391,10.027303,STAR
-1.3223083,6.4054255,GALAXY
-1.4846071,12.99335,GALAXY
2.01611,7.870563,GALAXY
8.15794,6.0103607,QSO
12.010335,11.849136,QSO
3.4399068,7.5882163,GALAXY
9.608497,8.595499,GALAXY
12.704788,11.329983,QSO
-2.2881472,2.1562977,STAR
1.6743072,1.5058359,GALAXY
-0.57581294,14.738138,GALAXY
3.9500022,-3.8073945,GALAXY
0.97326833,9.869105,GALAXY
3.5241182,-0.65180856,GALAXY
8.0911255,8.832894,QSO
5.6877112,6.9203277,GALAXY
10.728894,2.8848429,GALAXY
4.940019,4.806124,GALAXY
3.3471563,7.697644,GALAXY
9.008796,6.617782,QSO
-0.77058065,5.88385,STAR
5.053708,5.343968,GALAXY
3.3603663,15.552998,GALAXY
4.0475774,-0.91447985,GALAXY
4.558379,7.2317443,GALAXY
6.78895,-2.8941402,GALAXY
1.4650462,15.393448,GALAXY
-4.175481,1.236743,GALAXY
-7.726282,3.3228729,GALAXY
-4.940374,5.2917647,GALAXY
9.622223,8.715118,QSO
2.5603096,9.694363,GALAXY
11.126025,9.477831,GALAXY
-5.0074615,2.8279493,GALAXY
5.799489,1.3424982,GALAXY
-3.687853,4.2451935,GALAXY
-4.231125,1.2090414,GALAXY
4.359932,8.033054,GALAXY
6.871929,13.775056,STAR
11.323458,0.08986939,STAR
7.87369,12.918215,QSO
-2.4445343,7.987038,GALAXY
-5.331123,4.6198773,GALAXY
0.1572478,10.4166,GALAXY
9.980978,3.3513646,QSO
0.85759574,15.707606,GALAXY
2.889297,10.289666,GALAXY
0.38547334,-4.2923713,QSO
12.089598,4.5936875,GALAXY
2.2807372,4.0081096,GALAXY
12.145717,14.610722,STAR
10.872476,3.366744,GALAXY
4.6636143,-0.84174836,GALAXY
-0.99321395,3.670152,STAR
0.6999748,11.342695,GALAXY
7.380759,4.4290867,STAR
11.0393305,1.606163,STAR
11.673404,2.006269,STAR
12.665766,9.812121,GALAXY
-0.96764046,2.9490795,GALAXY
13.172003,2.754618,QSO
9.937438,11.497522,QSO
8.115324,8.585211,GALAXY
14.867647,5.5953064,STAR
8.263977,2.8807313,QSO
12.190337,1.662298,GALAXY
11.472828,14.303598,STAR
8.640251,-1.4681953,GALAXY
9.13731,13.613465,QSO
5.939492,7.7061343,GALAXY
-4.580522,4.5950294,GALAXY
6.1860924,3.8553066,GALAXY
11.690061,10.984328,QSO
8.699606,-5.60683,GALAXY
7.7036805,6.012624,QSO
3.2853453,13.779137,GALAXY
-2.3138323,5.2474165,GALAXY
9.676023,0.94781417,STAR
13.130588,11.446154,QSO
7.7175107,5.417682,QSO
1.9925741,5.30561,GALAXY
-0.48518,14.593795,GALAXY
-3.6817324,4.3327594,GALAXY
-2.9251559,3.0362282,GALAXY
9.761581,2.950222,QSO
4.229621,15.677336,GALAXY
-0.00044830574,-0.8969941,STAR
1.0072057,13.584049,GALAXY
-1.952657,9.755373,STAR
11.196645,9.983375,STAR
7.159727,-0.23379391,STAR
12.313489,8.958381,QSO
-0.20997657,11.586974,GALAXY
0.65464306,11.514106,GALAXY
6.2753606,-3.209101,STAR
5.2070327,-0.29550353,GALAXY
-4.770397,-1.7131714,STAR
9.26272,5.2376523,QSO
2.3188279,9.6968,GALAXY
-3.6143749,2.9688282,GALAXY
1.1259724,15.069517,GALAXY
0.006751111,6.807075,GALAXY
-3.8198855,3.162405,GALAXY
-0.067558065,-0.16346447,GALAXY
1.0504378,8.706158,GALAXY
8.096799,6.677882,STAR
13.6036415,2.952452,QSO
9.687961,4.6257305,QSO
9.73357,13.359213,QSO
2.8790584,14.317785,GALAXY
0.23828453,7.7324877,GALAXY
10.100399,5.2414804,GALAXY
2.9928432,9.041423,GALAXY
8.767952,-1.0975533,STAR
4.3484464,5.2120714,GALAXY
15.351657,11.507186,STAR
6.385781,-1.42791,STAR
5.9473047,-1.0716462,GALAXY
-1.1817757,8.787197,GALAXY
-3.7140527,5.697715,GALAXY
-2.4603615,4.898514,GALAXY
2.9856238,0.30260164,QSO
7.7300515,-4.584705,GALAXY
11.676517,7.6844983,STAR
3.7837472,6.609597,GALAXY
2.1752446,-3.2768483,GALAXY
3.8553998,0.15817447,GALAXY
-7.5047007,1.9260343,STAR
2.7153058,8.489166,GALAXY
-2.2057154,-2.4414961,STAR
2.1908388,-2.2028139,GALAXY
13.045901,8.8516655,QSO
4.6194825,-3.2397103,GALAXY
-1.9165033,4.081111,STAR
0.85111976,-2.9960883,GALAXY
3.373411,10.679767,GALAXY
4.635289,8.141479,GALAXY
13.272991,3.8007858,GALAXY
11.9038725,11.835243,QSO
11.168889,5.3462095,GALAXY
-1.9921157,11.959684,GALAXY
10.378373,10.029542,STAR
1.9566699,8.62789,GALAXY
-4.658041,2.6615136,GALAXY
16.533138,2.5079327,GALAXY
0.1375618,10.904431,GALAXY
9.448679,7.220425,QSO
1.1886146,5.5053124,GALAXY
-7.078511,1.0041556,STAR
3.188332,0.98296255,STAR
-1.1316122,9.203158,GALAXY
-2.0871236,4.5331883,GALAXY
8.98166,-5.707639,GALAXY
-6.1255655,6.0684643,GALAXY
-0.16835783,9.604151,GALAXY
-2.1343195,-3.9664474,STAR
5.24521,-1.2442943,GALAXY
3.302931,15.129365,STAR
4.393342,-4.326861,STAR
11.329036,8.6833515,GALAXY
-2.0759983,6.2912717,GALAXY
-1.0252765,-3.7952144,STAR
7.5589366,-0.9810731,STAR
10.560044,1.3275127,STAR
-5.0369596,-0.95259726,STAR
11.794916,1.7328626,STAR
9.812341,-4.0766683,GALAXY
-3.02136,12.031846,GALAXY
-1.249109,-1.3213401,GALAXY
-0.06716778,6.04062,GALAXY
7.867799,-2.4474044,GALAXY
0.6468355,11.840326,GALAXY
12.590305,13.059129,GALAXY
11.494799,0.88585734,QSO
13.112974,5.045631,STAR
4.564872,4.5815983,STAR
11.387776,0.6083513,QSO
-2.9101303,8.278471,GALAXY
12.902219,9.274949,QSO
11.332737,11.49688,STAR
-0.99588716,9.495835,GALAXY
2.6493058,-4.673974,GALAXY
3.6420407,9.00839,GALAXY
0.67032516,0.75262076,GALAXY
-4.1037927,10.111975,GALAXY
10.708965,3.0834918,QSO
2.2068899,9.306182,GALAXY
2.9689922,-4.5922384,GALAXY
3.2183194,1.4485127,GALAXY
4.621188,6.766999,GALAXY
10.405181,14.532862,GALAXY
13.373263,10.14809,GALAXY
0.8699615,11.083963,GALAXY
13.360412,0.6667068,GALAXY
8.466145,2.098296,GALAXY
0.64744335,12.742955,GALAXY
11.374818,3.0759923,QSO
5.216353,-0.56176823,GALAXY
1.2002711,8.056018,GALAXY
8.950387,9.758544,GALAXY
11.242762,12.860687,QSO
9.842515,2.5622692,QSO
12.596436,-0.24528216,STAR
10.491038,2.6806269,QSO
9.609472,9.858952,QSO
-1.4615556,-3.272,STAR
-0.28837985,6.02899,GALAXY
-4.1983733,1.6511501,GALAXY
2.1892874,5.045572,GALAXY
11.679909,11.275412,QSO
5.9118276,0.6456394,GALAXY
6.5577555,-3.3252065,GALAXY
0.96284896,-4.119124,GALAXY
1.8032612,11.8489065,GALAXY
2.924726,13.097444,QSO
9.755621,15.684135,STAR
0.4332242,8.243971,GALAXY
-3.2078218,10.41122,GALAXY
11.323289,11.422346,STAR
11.072607,14.533764,STAR
-0.036841568,10.524344,GALAXY
10.150918,3.5925605,GALAXY
12.947604,2.8645828,QSO
5.5559306,1.6941173,GALAXY
9.181351,4.8956537,QSO
1.9556047,10.874904,GALAXY
-0.47174957,12.155845,GALAXY
8.853818,14.265575,GALAXY
-1.8867183,4.02089,GALAXY
12.817509,0.69993126,STAR
8.254204,7.432213,QSO
0.9959254,2.8864725,GALAXY
3.767543,7.139487,GALAXY
0.7915605,-5.124533,GALAXY
15.08716,2.8240116,GALAXY
-2.1480758,2.7537718,GALAXY
0.16537607,10.629791,GALAXY
4.390288,6.4053216,GALAXY
0.36616334,10.992868,GALAXY
-2.624563,4.6220603,GALAXY
11.057897,7.243357,GALAXY
2.5971973,6.0124125,GALAXY
0.84567523,-1.0812608,STAR
-2.822687,5.009657,GALAXY
6.7028375,4.3331127,GALAXY
10.821267,-0.58463424,QSO
10.063456,9.229656,QSO
13.970764,10.335585,GALAXY
-3.9790623,9.195868,GALAXY
9.68252,7.1962404,GALAXY
4.594143,10.19898,GALAXY
10.667824,5.7279267,QSO
7.7026043,14.983965,QSO
4.3775153,0.8562655,GALAXY
8.615888,12.2599325,QSO
12.70678,13.793946,STAR
4.025031,4.903905,GALAXY
14.876544,1.0618929,GALAXY
2.1869712,8.905592,GALAXY
8.7992935,4.228079,QSO
7.7469616,3.4782972,GALAXY
11.94027,14.506771,QSO
0.8000218,11.420946,GALAXY
10.00288,4.946555,QSO
3.2471554,2.7635436,GALAXY
0.90520644,8.651283,GALAXY
8.078728,0.6668236,GALAXY
1.1263225,14.397473,GALAXY
11.191204,5.4450445,GALAXY
10.869528,3.4819512,QSO
6.385936,-0.89494145,GALAXY
13.707658,10.625712,QSO
7.7077746,8.302083,STAR
7.959615,-2.4296672,GALAXY
1.3396838,8.533031,GALAXY
-0.9653067,11.992762,GALAXY
12.09191,10.139948,QSO
9.433021,8.692434,QSO
7.8327746,0.35702863,STAR
8.377646,-4.162634,GALAXY
10.985868,3.5793314,GALAXY
10.336857,-3.7496502,STAR
13.481318,9.563478,QSO
2.9444568,1.0987138,GALAXY
11.731167,8.0631485,GALAXY
0.9984877,15.232183,GALAXY
6.293434,-1.3212909,STAR
-5.034144,3.8822978,GALAXY
-0.9801231,5.9135222,GALAXY
11.382812,4.2336116,GALAXY
10.858798,11.985441,QSO
12.4482155,-1.9440688,STAR
8.142264,-3.81194,GALAXY
4.5434093,9.820752,GALAXY
13.085486,3.539102,GALAXY
3.9829986,6.9935436,STAR
0.8598477,-4.217312,QSO
12.853277,8.4352455,QSO
1.872308,-1.7424864,GALAXY
8.740607,12.46233,QSO
13.17665,13.040934,GALAXY
13.365057,6.057742,GALAXY
-0.60862726,2.7651775,GALAXY
2.0882347,5.505543,GALAXY
9.107648,13.332589,STAR
2.8759756,8.971929,GALAXY
5.1426005,-0.6805068,GALAXY
2.4400926,14.939052,GALAXY
7.777422,-6.425907,GALAXY
1.8674057,10.778031,GALAXY
0.91972435,-2.764447,GALAXY
10.220566,5.7086267,STAR
1.5137563,7.6115856,GALAXY
0.4849358,4.1458893,GALAXY
-1.4892555,10.749755,STAR
4.230663,3.5125911,GALAXY
0.5802074,0.9899734,GALAXY
6.1359234,1.40849,STAR
5.838496,2.9048622,GALAXY
12.7971,4.639995,GALAXY
7.492423,7.235248,QSO
13.674388,8.931662,QSO
10.217369,2.7421532,QSO
7.5305576,7.061127,GALAXY
-1.257301,12.053348,GALAXY
-0.7959178,1.7146928,STAR
14.654708,0.55204827,STAR
8.481932,9.057,QSO
1.0927408,10.625141,GALAXY
4.8186407,1.2302452,GALAXY
-3.542471,5.186772,GALAXY
10.945906,13.048115,STAR
8.792011,3.905084,QSO
11.879605,2.2134845,STAR
11.350155,5.451202,GALAXY
-3.284422,5.73974,GALAXY
1.6802293,9.140671,GALAXY
13.153735,1.2983797,QSO
7.2735243,6.359379,QSO
11.864798,3.998218,GALAXY
4.4866066,-3.142295,GALAXY
8.720639,8.150329,STAR
4.3170934,6.2430177,GALAXY
-4.9098167,3.948177,GALAXY
8.850007,-2.0325074,GALAXY
-0.6533846,10.555577,GALAXY
11.381623,8.184268,QSO
2.8273733,10.6210165,GALAXY
1.6502522,-1.1755686,GALAXY
6.584808,-0.48825678,STAR
3.5024776,5.395354,GALAXY
1.6197265,15.97047,GALAXY
14.927567,0.8685085,GALAXY
0.6794155,8.251403,GALAXY
-4.03382,8.768039,GALAXY
-0.8390502,12.624337,GALAXY
3.426774,5.0227075,GALAXY
0.60611165,13.263714,GALAXY
8.563084,-1.8677131,GALAXY
-7.730558,5.160224,GALAXY
4.4720087,6.5420794,STAR
0.3845771,4.624579,GALAXY
-0.32504016,6.6709294,GALAXY
9.514503,13.21423,QSO
-3.2175324,3.892818,GALAXY
9.881505,4.82585,QSO
12.837731,4.363768,GALAXY
13.246828,10.202779,QSO
13.100984,-1.6643044,QSO
3.2417605,7.303533,GALAXY
14.887898,2.701051,GALAXY
3.4050486,1.6485456,GALAXY
2.8276544,9.311136,GALAXY
-0.5334991,13.457118,GALAXY
8.899341,9.767982,QSO
-0.22967453,5.684461,GALAXY
13.527614,9.309018,QSO
5.168335,-1.8600143,GALAXY
7.6144166,1.6763781,GALAXY
1.5500668,-3.4591863,QSO
8.490594,4.3754773,GALAXY
-0.4274115,14.935379,STAR
-0.9743173,4.460465,GALAXY
10.323852,1.7096095,QSO
-7.5956955,4.731662,STAR
-4.202051,4.0502095,GALAXY
-3.2113943,5.526181,GALAXY
-5.1149354,3.5910122,GALAXY
2.3215284,15.471948,GALAXY
-6.1711173,3.9967473,GALAXY
13.812057,0.99184895,GALAXY
9.204758,12.071213,QSO
9.598112,5.298627,QSO
-1.4287432,10.704188,STAR
9.795398,0.45513213,QSO
0.58572024,13.869859,GALAXY
8.676223,-5.4196033,GALAXY
1.0698364,12.539194,GALAXY
3.963182,10.588015,GALAXY
3.770149,14.273274,GALAXY
12.528826,0.5602184,STAR
8.678061,3.2524946,QSO
9.689775,12.524023,QSO
12.110586,8.373572,QSO
12.139876,3.6495943,QSO
16.445461,1.2757145,GALAXY
0.52195764,3.3212383,STAR
0.9586929,7.8899455,GALAXY
13.722287,5.4928813,GALAXY
12.392913,-1.7673059,QSO
8.0455475,-5.80977,GALAXY
1.4709942,6.036032,GALAXY
-3.584258,5.763249,GALAXY
-4.074873,2.266952,GALAXY
15.537643,11.702251,QSO
12.370055,12.28635,GALAXY
-5.0510945,6.0312314,GALAXY
1.3011122,-3.9607348,GALAXY
8.640575,1.8683287,GALAXY
15.976932,1.3954628,GALAXY
10.7273245,3.250092,QSO
-0.25943154,2.6805198,GALAXY
11.157389,10.236164,QSO
10.515531,12.588461,QSO
-3.6773763,5.3719125,GALAXY
12.780575,-0.42012516,STAR
3.1181283,-4.3574004,GALAXY
-4.184163,3.4991267,GALAXY
-1.8681954,-3.075531,STAR
12.242197,4.441468,GALAXY
-1.4560736,13.008406,STAR
14.254484,1.7401555,GALAXY
13.667488,5.174044,GALAXY
11.181576,0.3491183,STAR
-0.84044,7.281546,GALAXY
12.103059,0.55128926,QSO
12.592239,4.393229,QSO
2.0679288,-3.77549,QSO
7.226372,-1.610778,GALAXY
11.176288,0.5904066,GALAXY
14.39002,0.7037422,STAR
11.048971,10.449461,STAR
-1.1143516,3.005644,STAR
12.694578,3.001356,QSO
2.854756,14.06629,STAR
9.016331,-5.8689995,GALAXY
-0.15584089,6.2242913,GALAXY
-0.48259047,3.8398254,GALAXY
5.988475,-1.899199,STAR
7.11957,-1.5910312,GALAXY
1.137122,8.085679,GALAXY
10.339259,-5.0216537,GALAXY
10.24443,12.658879,QSO
11.886654,2.3073285,QSO
9.792722,15.97646,STAR
11.199622,4.268435,GALAXY
5.7018647,4.0946364,GALAXY
1.7162863,13.203222,GALAXY
2.313834,3.7732446,STAR
5.3985715,8.028897,GALAXY
-7.4994483,4.7757106,GALAXY
10.326436,13.461748,QSO
5.285169,-2.1665647,GALAXY
7.417719,6.143736,STAR
-7.9136825,2.747884,STAR
15.413825,0.8176751,GALAXY
6.8513384,-1.9792815,GALAXY
1.0858668,7.942627,STAR
9.397749,4.061091,STAR
-4.3647733,3.6014216,GALAXY
-2.7224703,-3.2303982,STAR
2.2982576,3.6919937,GALAXY
8.040818,-3.4908006,GALAXY
8.748502,7.166454,QSO
5.7483916,-1.2268608,STAR
7.384602,-0.03875284,STAR
7.324159,8.002382,QSO
10.416001,0.55968046,STAR
-2.012557,12.912986,GALAXY
7.19742,-1.2853084,STAR
9.588143,-4.4660892,GALAXY
8.883272,-4.2996626,GALAXY
1.4643217,1.3758734,GALAXY
2.8155284,2.4548714,GALAXY
6.218366,-5.9436393,GALAXY
7.534348,-6.273771,GALAXY
14.745858,2.6450634,GALAXY
6.3017917,-2.3724983,GALAXY
15.875789,2.5157924,GALAXY
9.4651985,12.220913,QSO
11.709934,4.646873,GALAXY
1.0032244,-2.4078362,STAR
9.744631,10.2386675,QSO
-3.0953445,3.8174026,GALAXY
3.0658495,-4.471892,QSO
10.296219,4.624231,GALAXY
1.3946059,-2.1451705,QSO
5.3923087,-1.7419125,GALAXY
-0.08136195,0.8351268,GALAXY
15.139034,0.046892628,GALAXY
-1.6195819,9.91626,GALAXY
11.006573,3.4598277,QSO
3.285179,13.519854,GALAXY
13.460959,8.718843,QSO
2.6296632,-4.6299562,QSO
-2.5445678,7.703559,GALAXY
10.731594,1.8934364,STAR
9.468002,3.0553172,QSO
0.95208,-2.6088705,GALAXY
0.7303221,13.84813,GALAXY
9.667402,6.500233,QSO
10.634623,6.0331793,GALAXY
0.35988274,8.072393,STAR
11.585469,9.469927,QSO
10.230375,9.48638,QSO
-1.6771942,4.4616475,STAR
-3.4029894,10.330306,STAR
14.581496,-0.6185093,STAR
-3.584876,-2.1104374,GALAXY
3.6681998,9.648389,GALAXY
4.2817655,-3.1909518,GALAXY
0.5312846,13.600419,GALAXY
8.724628,2.5810878,QSO
8.341597,-6.4861655,GALAXY
7.625645,8.994817,QSO
14.808681,5.5665617,GALAXY
9.596582,6.6909833,QSO
5.8384585,-5.9633284,GALAXY
1.7206948,11.973901,GALAXY
-3.9660134,5.0411506,GALAXY
0.20300339,14.116388,GALAXY
-6.803314,6.2501397,GALAXY
12.30768,0.4986554,QSO
-1.8448399,6.049584,GALAXY
10.701196,9.138496,QSO
10.324819,13.670381,STAR
1.6574532,2.8366594,GALAXY
8.328541,7.298834,GALAXY
-2.2733784,2.8812041,GALAXY
11.246315,9.502848,GALAXY
16.550753,2.4148643,GALAXY
-0.9028782,13.425716,GALAXY
-3.709857,4.1158776,GALAXY
3.0958962,7.2318926,GALAXY
0.09928862,13.288525,STAR
9.884208,9.685341,GALAXY
13.680555,-1.0425171,STAR
6.942654,-4.745752,GALAXY
2.845811,10.987234,GALAXY
0.13452356,5.9317846,GALAXY
1.0489902,-3.5193455,GALAXY
1.5501078,8.543378,STAR
4.1744413,4.467539,STAR
5.321165,0.7691639,GALAXY
12.284148,10.248615,QSO
2.579123,14.788771,GALAXY
10.755797,14.2690735,QSO
12.880362,2.5157082,GALAXY
6.559252,-2.3680654,GALAXY
9.212923,-5.9518905,GALAXY
-4.1309066,9.963451,GALAXY
8.675466,5.3679495,QSO
10.739565,2.6431878,QSO
10.146936,8.391878,QSO
-2.4055378,1.4673358,GALAXY
3.645478,7.254764,GALAXY
3.915434,-4.8777256,GALAXY
-1.8706986,3.8985755,GALAXY
13.402312,8.902475,QSO
-0.23203638,9.145842,STAR
5.6563487,2.747048,GALAXY
2.4859657,9.475116,GALAXY
3.8048165,0.29243177,STAR
6.6302333,-1.5736667,GALAXY
3.939791,4.0075874,STAR
3.0307837,2.5738187,GALAXY
-3.428742,2.7223136,GALAXY
-1.4618272,5.3270063,GALAXY
-0.76997024,9.931204,GALAXY
13.209265,0.2992998,STAR
11.918681,13.643648,STAR
3.73908,12.45527,GALAXY
-0.43760565,-1.4190403,GALAXY
4.3427267,5.245571,GALAXY
3.8596926,5.102815,GALAXY
-4.874522,4.7469864,GALAXY
1.7506219,-2.4942331,QSO
0.84866416,2.7225146,GALAXY
6.643162,6.652122,GALAXY
0.6051949,-0.81365323,GALAXY
